Date,Price
2013-10-06,234
2013-10-07,232
2013-10-09,234
2013-10-10,236
2013-10-20,240
2013-10-21,234
2013-10-22,236
2013-10-23,238
2013-10-24,238
2013-10-27,238
2013-10-28,238
2013-10-29,240
2013-10-30,240
2013-10-31,242
2013-11-03,240
2013-11-04,240
2013-11-06,250
2013-11-07,255
2013-11-10,260
2013-11-11,270
2013-11-12,275
2013-11-13,265
2013-11-14,265
2013-11-18,255
2013-11-20,260
2013-11-21,255
2013-11-24,260
2013-11-25,260
2013-11-26,260
2013-11-27,265
2013-11-28,265
2013-12-01,265
2013-12-02,265
2013-12-03,270
2013-12-04,265
2013-12-05,265
2013-12-08,260
2013-12-09,260
2013-12-10,260
2013-12-11,255
2013-12-12,248
2013-12-15,250
2013-12-16,250
2013-12-17,248
2013-12-18,255
2013-12-22,250
2013-12-23,250
2013-12-24,248
2013-12-25,250
2013-12-26,250
2013-12-30,255
2013-12-31,250
2014-01-05,250
2014-01-06,250
2014-01-07,255
2014-01-08,255
2014-01-09,255
2014-01-12,255
2014-01-13,250
2014-01-14,250
2014-01-15,255
2014-01-19,255
2014-01-20,250
2014-01-21,250
2014-01-22,255
2014-01-23,255
2014-01-26,255
2014-01-27,275
2014-01-28,265
2014-01-29,265
2014-01-30,260
2014-02-02,260
2014-02-03,260
2014-02-04,265
2014-02-05,270
2014-02-06,260
2014-02-09,265
2014-02-10,265
2014-02-11,270
2014-02-12,270
2014-02-13,265
2014-02-16,265
2014-02-17,265
2014-02-18,265
2014-02-19,265
2014-02-20,265
2014-02-23,265
2014-02-24,265
2014-03-02,260
2014-03-03,260
2014-03-04,260
2014-03-05,260
2014-03-09,250
2014-03-10,255
2014-03-11,250
2014-03-12,260
2014-03-16,255
2014-03-17,250
2014-03-18,255
2014-03-19,255
2014-03-20,260
2014-03-23,260
2014-03-24,260
2014-03-25,260
2014-03-26,260
2014-03-27,260
2014-03-31,244
2014-04-01,240
2014-04-02,242
2014-04-03,242
2014-04-06,246
2014-04-07,248
2014-04-08,248
2014-04-09,248
2014-04-10,248
2014-04-13,248
2014-04-14,248
2014-04-15,255
2014-04-16,255
2014-04-17,250
2014-04-20,255
2014-04-21,250
2014-04-22,250
2014-04-23,248
2014-04-24,246
2014-04-27,248
2014-04-28,248
2014-04-29,248
2014-04-30,248
2014-05-01,246
2014-05-04,248
2014-05-05,248
2014-05-06,246
2014-05-07,244
2014-05-08,244
2014-05-12,242
2014-05-13,238
2014-05-14,242
2014-06-25,238
2014-06-26,236
2014-06-30,232
2014-07-02,238
2014-07-03,228
2014-07-06,230
2014-07-07,220
2014-07-09,228
2014-07-10,218
2014-07-13,212
2014-07-14,204
2014-07-15,208
2014-07-16,210
2014-07-20,204
2014-07-21,206
2014-07-23,206
2014-07-24,206
2014-08-03,200
2014-08-04,202
2014-08-05,206
2014-08-06,208
2014-08-10,202
2014-08-11,208
2014-08-12,206
2014-08-13,208
2014-08-14,208
2014-08-27,198
2014-08-28,196
2014-09-01,196
2014-09-03,196
2014-09-04,198
2014-09-07,196
2014-09-08,194
2014-09-09,192
2014-09-10,192
2014-09-11,196
2014-09-14,196
2014-09-15,196
2014-09-16,196
2014-09-17,196
2014-09-18,196
2014-09-21,196
2014-09-22,196
2014-09-23,196
2014-09-24,194
2014-09-25,194
2014-09-28,194
2014-09-29,192
2014-10-14,190
2014-10-15,192
2014-10-19,192
2014-10-20,192
2014-10-21,190
2014-10-22,190
2014-10-23,184
2014-10-27,192
2014-10-28,184
2014-10-29,190
2014-11-02,190
2014-11-03,186
2014-11-05,180
2014-11-06,180
2014-11-09,190
2014-11-11,180
2014-11-13,190
2014-11-19,186
2014-11-20,176
2014-11-23,166
2014-11-24,158
2014-11-25,148
2014-11-26,150
2014-11-27,148
2014-11-30,146
2014-12-02,148
2014-12-03,146
2014-12-04,138
2014-12-07,148
2014-12-08,148
2014-12-09,148
2014-12-10,144
2014-12-11,134
2014-12-14,124
2014-12-15,134
2014-12-16,140
2014-12-17,148
2014-12-21,140
2014-12-22,146
2014-12-23,136
2014-12-24,144
2014-12-28,146
2014-12-29,146
2014-12-30,146
2015-01-04,138
2015-01-05,138
2015-01-06,134
2015-01-08,136
2015-01-11,134
2015-01-12,130
2015-01-13,136
2015-01-14,136
2015-01-15,134
2015-01-18,136
2015-01-19,134
2015-01-20,134
2015-01-21,132
2015-01-22,134
2015-01-26,132
2015-01-27,130
2015-01-29,134
2015-02-01,132
2015-02-02,130
2015-02-03,130
2015-02-04,130
2015-02-05,132
2015-02-08,132
2015-02-09,130
2015-02-10,132
2015-02-11,132
2015-02-12,132
2015-02-15,130
2015-02-16,132
2015-02-18,128
2015-02-19,132
2015-02-23,130
2015-03-01,128
2015-03-02,128
2015-03-03,130
2015-03-04,126
2015-03-09,120
2015-03-10,120
2015-03-12,116
2015-03-15,120
2015-03-17,116
2015-03-22,120
2015-03-24,120
2015-03-26,110
2015-03-29,110
2015-03-30,104
2015-03-31,110
2015-04-02,108
2015-04-05,106
2015-04-06,104
2015-04-07,104
2015-04-14,102
2015-04-15,104
2015-04-16,99
2015-04-19,104
2015-04-20,106
2015-04-21,106
2015-04-22,102
2015-04-23,106
2015-04-26,102
2015-04-27,102
2015-04-28,104
2015-04-29,106
2015-04-30,110
2015-05-04,108
2015-05-05,106
2015-05-06,104
2015-05-07,110
2015-05-11,106
2015-05-12,108
2015-05-13,108
2015-05-14,110
2015-05-17,114
2015-05-18,112
2015-05-19,110
2015-05-20,110
2015-05-21,108
2015-05-24,106
2015-05-25,108
2015-05-26,108
2015-05-27,112
2015-05-31,114
2015-06-01,114
2015-06-02,120
2015-06-03,122
2015-06-04,118
2015-06-07,122
2015-06-08,118
2015-06-09,120
2015-06-10,120
2015-06-14,120
2015-06-16,114
2015-06-17,118
2015-06-18,118
2015-06-21,122
2015-06-22,112
2015-06-24,120
2015-06-25,114
2015-06-28,108
2015-06-30,108
2015-07-02,118
2015-07-06,118
2015-07-08,108
2015-07-09,110
2015-07-12,112
2015-07-13,110
2015-07-14,112
2015-07-15,114
2015-07-16,112
2015-07-22,114
2015-07-23,112
2015-07-26,112
2015-07-27,110
2015-07-29,112
2015-08-02,114
2015-08-03,114
2015-08-04,114
2015-08-06,114
2015-08-09,116
2015-08-10,112
2015-08-11,112
2015-08-12,116
2015-08-13,114
2015-08-17,124
2015-08-18,134
2015-08-19,134
2015-08-20,124
2015-08-23,118
2015-08-24,122
2015-08-25,126
2015-08-26,122
2015-08-27,124
2015-08-30,122
2015-08-31,122
2015-09-01,124
2015-09-02,124
2015-09-03,124
2015-09-06,124
2015-09-07,130
2015-09-08,128
2015-09-09,130
2015-09-10,124
2015-09-13,126
2015-09-14,124
2015-09-15,122
2015-09-16,128
2015-09-17,126
2015-09-20,126
2015-09-21,128
2015-09-22,126
2015-09-28,126
2015-09-29,126
2015-10-01,126
2015-10-05,126
2015-10-07,124
2015-10-08,124
2015-10-11,126
2015-10-12,126
2015-10-19,126
2015-10-20,136
2015-10-21,140
2015-10-22,136
2015-10-25,134
2015-10-26,136
2015-10-27,136
2015-10-28,138
2015-10-29,138
2015-11-01,140
2015-11-02,138
2015-11-03,138
2015-11-04,138
2015-11-05,134
2015-11-08,138
2015-11-09,134
2015-11-10,136
2015-11-12,132
2015-11-15,136
2015-11-16,138
2015-11-17,148
2015-11-18,144
2015-11-19,142
2015-11-22,144
2015-11-23,140
2015-11-24,138
2015-11-25,140
2015-11-26,140
2015-11-29,136
2015-11-30,138
2015-12-01,136
2015-12-02,140
2015-12-03,136
2015-12-06,138
2015-12-07,136
2015-12-08,134
2015-12-10,138
2015-12-13,132
2015-12-14,132
2015-12-15,128
2015-12-16,128
2015-12-17,124
2015-12-21,128
2015-12-23,130
2015-12-28,128
2015-12-29,126
2015-12-30,128
2016-01-04,124
2016-01-05,126
2016-01-06,130
