Date,Price
2011-08-01,27.9
2011-08-02,27.7
2011-08-03,27.3
2011-08-06,24.9
2011-08-07,25.3
2011-08-08,25.5
2011-08-09,24.7
2011-08-10,25
2011-08-13,25.6
2011-08-14,25.3
2011-08-15,25.6
2011-08-16,25.2
2011-08-17,25.2
2011-08-20,24.9
2011-08-21,24.7
2011-08-22,24.8
2011-08-23,24.7
2011-08-24,25
2011-09-03,25.4
2011-09-04,25.3
2011-09-05,24.7
2011-09-06,24.8
2011-09-07,24.7
2011-09-10,24.7
2011-09-11,24.9
2011-09-12,24.45
2011-09-13,24.6
2011-09-14,24.6
2011-09-17,25.2
2011-09-18,25.7
2011-09-19,26.5
2011-09-20,26.3
2011-09-21,25.9
2011-09-25,25.8
2011-09-26,26.2
2011-09-27,26
2011-09-28,25.8
2011-10-01,25.8
2011-10-02,26
2011-10-03,25.8
2011-10-04,25.3
2011-10-05,25.7
2011-10-08,26.3
2011-10-09,26
2011-10-10,26.6
2011-10-11,26.6
2011-10-12,26.7
2011-10-15,27.1
2011-10-16,27.3
2011-10-17,27
2011-10-18,26.9
2011-10-19,26.4
2011-10-22,25.7
2011-10-23,25.9
2011-10-24,25.9
2011-10-25,25.8
2011-10-26,25.5
2011-10-29,26
2011-10-30,25.6
2011-10-31,25.5
2011-11-01,25
2011-11-02,25.2
2011-11-12,25.5
2011-11-13,25.9
2011-11-14,26
2011-11-15,26.3
2011-11-16,26
2011-11-19,26
2011-11-20,25.8
2011-11-21,25.7
2011-11-22,25.2
2011-11-23,25
2011-11-26,25.1
2011-11-27,25.2
2011-11-28,25.4
2011-11-29,25.5
2011-11-30,25.2
2011-12-03,25.4
2011-12-04,25.5
2011-12-05,25.3
2011-12-06,25.3
2011-12-07,25.2
2011-12-10,25.1
2011-12-11,25.3
2011-12-12,25.3
2011-12-13,25.3
2011-12-14,25.5
2011-12-17,25.9
2011-12-18,26.4
2011-12-19,27
2011-12-20,27.4
2011-12-21,27
2011-12-24,26.7
2011-12-25,27.2
2011-12-26,27.1
2011-12-27,27.6
2011-12-28,27.6
2011-12-31,27.9
2012-01-01,27.5
2012-01-02,27.1
2012-01-03,26.9
2012-01-04,27
2012-01-07,27.7
2012-01-08,27.6
2012-01-09,27.9
2012-01-10,28.6
2012-01-11,28.8
2012-01-14,29.8
2012-01-15,29.5
2012-01-16,28.7
2012-01-17,28.5
2012-01-18,30
2012-01-21,33
2012-01-22,31.8
2012-01-23,31.2
2012-01-24,30.1
2012-01-25,29.9
2012-01-28,30.4
2012-01-29,30.2
2012-01-30,30.6
2012-01-31,30.8
2012-02-01,31.1
2012-02-04,31.1
2012-02-05,31.9
2012-02-06,31.5
2012-02-07,31.6
2012-02-08,31.7
2012-02-11,32.2
2012-02-12,32.5
2012-02-13,32.4
2012-02-14,32.2
2012-02-15,32.5
2012-02-18,33.8
2012-02-19,33.6
2012-02-20,33.2
2012-02-21,33.3
2012-02-22,33.3
2012-02-25,33.7
2012-02-26,33.6
2012-02-27,33.7
2012-02-28,32.9
2012-02-29,32.7
2012-03-03,33.6
2012-03-04,33.9
2012-03-05,33.9
2012-03-06,33.6
2012-03-07,33.7
2012-03-10,33.9
2012-03-11,33.9
2012-03-12,34.2
2012-03-13,35.4
2012-03-14,36.3
2012-03-17,37.2
2012-03-18,37.1
2012-03-19,36.5
2012-03-20,35.9
2012-03-21,35.7
2012-03-24,36.1
2012-03-25,36.3
2012-03-26,35.9
2012-03-27,35.9
2012-03-28,36.3
2012-03-31,36.5
2012-04-01,34.4
2012-04-02,34
2012-04-03,34.2
2012-04-04,35.3
2012-04-07,35.2
2012-04-08,34.4
2012-04-09,34.2
2012-04-10,34.2
2012-04-11,33.8
2012-04-14,34.3
2012-04-15,34.6
2012-04-16,34.4
2012-04-17,34.1
2012-04-18,33.7
2012-04-21,33.9
2012-04-22,33.7
2012-04-23,32.9
2012-04-24,32.9
2012-04-25,32.7
2012-04-28,32.7
2012-04-29,32.7
2012-04-30,32.8
2012-05-01,32.5
2012-05-02,32.4
2012-05-05,31.3
2012-05-06,31.2
2012-05-07,31.2
2012-05-08,31.5
2012-05-09,30.7
2012-05-12,30.3
2012-05-13,30.3
2012-05-14,29.2
2012-05-15,29.5
2012-05-16,29.1
2012-05-19,29
2012-05-20,29.2
2012-05-21,30.2
2012-05-22,30.2
2012-05-23,29.9
2012-05-26,30
2012-05-27,29.9
2012-05-28,30.4
2012-05-29,30.7
2012-05-30,30.4
2012-06-02,29.2
2012-06-03,29
2012-06-04,29.2
2012-06-05,30
2012-06-06,30
2012-06-09,30.3
2012-06-10,30.3
2012-06-11,30.6
2012-06-12,30.7
2012-06-13,30.6
2012-06-16,30.1
2012-06-17,30.2
2012-06-18,30.4
2012-06-19,30.5
2012-06-20,30.5
2012-06-23,30
2012-06-24,30
2012-06-25,29.5
2012-06-26,29.7
2012-06-27,29
2012-06-30,29.4
2012-07-01,29.3
2012-07-02,29.4
2012-07-03,29.9
2012-07-04,29.8
2012-07-07,30.2
2012-07-08,30.2
2012-07-09,29.5
2012-07-10,29.4
2012-07-11,29.4
2012-07-14,29.6
2012-07-15,29.3
2012-07-16,29.3
2012-07-17,29.1
2012-07-18,29.4
2012-07-21,29.7
2012-07-22,26.8
2012-07-23,24.95
2012-07-24,24.95
2012-07-25,24.9
2012-07-28,25.3
2012-07-29,24.75
2012-07-30,24.7
2012-07-31,24.7
2012-08-01,24.4
2012-08-04,24.7
2012-08-05,25.1
2012-08-06,24.6
2012-08-07,24.7
2012-08-08,24.75
2012-08-11,24.85
2012-08-12,24.7
2012-08-13,24.7
2012-08-14,24.65
2012-08-15,24.6
2012-08-25,24.95
2012-08-26,25.2
2012-08-27,25.6
2012-08-28,25.9
2012-08-29,26
2012-09-01,26.3
2012-09-02,26
2012-09-03,26.1
2012-09-04,26.1
2012-09-05,26
2012-09-08,26.3
2012-09-09,26.3
2012-09-10,26
2012-09-11,26.2
2012-09-12,26.3
2012-09-15,26.4
2012-09-16,26.4
2012-09-17,26.3
2012-09-18,25.9
2012-09-19,25.7
2012-09-22,25.6
2012-09-24,25.1
2012-09-25,25.2
2012-09-26,24.9
2012-09-29,24.35
2012-09-30,24.3
2012-10-01,24.4
2012-10-02,24.5
2012-10-03,24.45
2012-10-06,24.85
2012-10-07,24.9
2012-10-08,24.6
2012-10-09,24.8
2012-10-10,24.55
2012-10-13,24
2012-10-14,24.05
2012-10-15,25.1
2012-10-16,25.1
2012-10-17,25.3
2012-10-20,25.8
2012-10-21,24.75
2012-10-22,25.2
2012-10-23,25.1
2012-10-24,25.2
2012-11-03,25
2012-11-04,25
2012-11-05,24.9
2012-11-06,24.9
2012-11-07,25
2012-11-10,24.8
2012-11-11,24.9
2012-11-12,24.8
2012-11-13,25
2012-11-14,24.8
2012-11-17,24.5
2012-11-18,24.5
2012-11-19,23.6
2012-11-20,23.2
2012-11-21,22.9
2012-11-24,23.2
2012-11-25,22.05
2012-11-26,21.8
2012-11-27,21.6
2012-11-28,21.8
2012-12-01,22.55
2012-12-02,22.9
2012-12-03,23.95
2012-12-04,23.85
2012-12-05,23.65
2012-12-08,23.8
2012-12-09,23.65
2012-12-10,23.3
2012-12-11,23.5
2012-12-12,23.6
2012-12-15,24.3
2012-12-16,25.2
2012-12-17,25.6
2012-12-18,25.7
2012-12-19,28.2
2012-12-22,28.3
2012-12-23,27.2
2012-12-24,27.8
2012-12-25,28.1
2012-12-26,28.2
2012-12-29,29.8
2012-12-30,28.2
2012-12-31,28.1
2013-01-01,27.6
2013-01-02,28.1
2013-01-05,28
2013-01-06,27.5
2013-01-07,28.3
2013-01-08,28.6
2013-01-09,28
2013-01-12,27.7
2013-01-13,27.8
2013-01-14,27.6
2013-01-15,27.4
2013-01-16,27.8
2013-01-19,27.5
2013-01-20,27.5
2013-01-21,27.5
2013-01-22,27.2
2013-01-23,27.2
2013-01-26,27.3
2013-01-27,27.2
2013-01-28,27.1
2013-01-29,26.8
2013-01-30,27
2013-02-02,27.6
2013-02-03,27.6
2013-02-04,27.4
2013-02-05,27.1
2013-02-06,26.9
2013-02-09,27
2013-02-10,26.5
2013-02-11,26.3
2013-02-12,26
2013-02-13,26.1
2013-02-16,26.1
2013-02-17,25.8
2013-02-18,25.8
2013-02-19,25.7
2013-02-20,25.6
2013-02-23,25.5
2013-02-24,25.7
2013-02-25,25.8
2013-02-26,25.8
2013-02-27,26.5
2013-03-02,26.6
2013-03-03,27
2013-03-04,26.6
2013-03-05,26.9
2013-03-06,27.4
2013-03-09,27.3
2013-03-10,27.6
2013-03-11,27.9
2013-03-12,27.6
2013-03-13,28
2013-03-16,28
2013-03-17,28
2013-03-18,27.7
2013-03-19,28.5
2013-03-20,29.1
2013-03-23,29.3
2013-03-24,29.1
2013-03-25,28.9
2013-03-26,28.6
2013-03-27,28.4
2013-03-30,28.1
2013-03-31,29.5
2013-04-01,29
2013-04-02,29
2013-04-03,29.5
2013-04-06,29.5
2013-04-07,29.1
2013-04-08,29.1
2013-04-09,29
2013-04-10,28.9
2013-04-13,28.5
2013-04-14,28.8
2013-04-15,29.1
2013-04-16,28.7
2013-04-17,28.2
2013-04-20,28.2
2013-04-21,27.4
2013-04-22,27.4
2013-04-23,27.4
2013-04-24,27.3
2013-04-27,27.2
2013-04-28,26.9
2013-04-29,27.3
2013-04-30,27.3
2013-05-01,27.5
2013-05-04,27.7
2013-05-05,28
2013-05-06,27.8
2013-05-07,27.4
2013-05-08,27.4
2013-05-11,27.3
2013-05-12,27.3
2013-05-13,27
2013-05-14,26.3
2013-05-15,26.4
2013-05-18,27.1
2013-05-19,27.2
2013-05-20,27
2013-05-21,27.1
2013-05-22,27.3
2013-05-25,27.1
2013-05-26,27
2013-05-27,26.7
2013-05-28,26.9
2013-05-29,26.7
2013-06-01,21.36
2013-06-02,21.68
2013-06-03,21.65
2013-06-04,21.3
2013-06-05,21.15
2013-06-08,21.25
2013-06-09,21.5
2013-06-10,22.1
2013-06-11,21.85
2013-06-12,21.8
2013-06-15,20.6
2013-06-16,20.7
2013-06-17,21.25
2013-06-18,21.25
