Date,Price
2015-02-19,18.858
2015-02-22,18.901
2015-02-23,18.773
2015-02-24,17.448
2015-02-25,17.482
2015-02-26,17.389
2015-03-02,17.329
2015-03-03,17.414
2015-03-04,17.159
2015-03-05,17.057
2015-03-08,17.074
2015-03-09,17.117
2015-03-10,17.142
2015-03-11,17.015
2015-03-12,16.981
2015-03-16,16.004
2015-03-17,15.834
2015-03-18,15.223
2015-03-19,15.418
2015-03-22,15.545
2015-03-23,15.299
2015-03-24,15.494
2015-03-25,15.426
2015-03-26,15.163
2015-03-29,14.968
2015-03-30,15.104
2015-03-31,15.375
2015-04-01,15.155
2015-04-02,15.248
2015-04-05,15.418
2015-04-06,15.435
2015-04-07,15.588
2015-04-08,15.732
2015-04-09,15.545
2015-04-12,15.545
2015-04-13,15.46
2015-04-14,15.265
2015-04-15,15.375
2015-04-16,15.435
2015-04-19,15.291
2015-04-20,15.138
2015-04-21,15.291
2015-04-22,15.248
2015-04-23,15.248
2015-04-26,15.291
2015-04-27,15.358
2015-04-28,15.308
2015-04-29,15.291
2015-04-30,15.291
2015-05-03,15.46
2015-05-04,15.418
2015-05-05,15.503
2015-05-06,15.503
2015-05-07,15.316
2015-05-10,15.409
2015-05-11,15.375
2015-05-12,15.299
2015-05-13,15.46
2015-05-14,15.46
2015-05-17,15.418
2015-05-18,15.375
2015-05-19,15.291
2015-05-20,15.291
2015-05-21,15.265
2015-05-24,14.993
2015-05-25,14.993
2015-05-26,15.121
2015-05-27,14.874
2015-05-28,14.679
2015-05-31,14.866
2015-06-01,14.883
2015-06-02,14.874
2015-06-03,14.781
2015-06-04,14.696
2015-06-07,14.526
2015-06-08,14.509
2015-06-09,14.636
2015-06-10,14.568
2015-06-11,14.611
2015-06-14,14.687
2015-06-15,14.713
2015-06-16,14.764
2015-06-17,14.755
2015-06-18,14.764
2015-06-21,14.526
2015-06-22,14.602
2015-06-23,14.501
2015-06-24,14.501
2015-06-25,14.594
2015-06-28,14.577
2015-06-29,14.526
2015-06-30,14.517
2015-07-01,14.611
2015-07-02,14.619
2015-07-05,14.458
2015-07-06,14.441
2015-07-07,14.45
2015-07-08,14.509
2015-07-09,14.399
2015-07-12,14.399
2015-07-13,14.424
2015-07-14,14.441
2015-07-15,14.594
2015-07-16,14.619
2015-07-22,14.619
2015-07-23,14.687
2015-07-26,14.568
2015-07-27,14.543
2015-07-28,14.407
2015-07-29,14.186
2015-07-30,13.991
2015-08-02,13.761
2015-08-03,13.753
2015-08-04,13.77
2015-08-05,13.846
2015-08-06,13.795
2015-08-09,13.778
2015-08-10,13.761
2015-08-11,13.761
2015-08-12,13.388
2015-08-13,13.634
2015-08-16,13.541
2015-08-17,13.507
2015-08-18,13.507
2015-08-19,13.252
2015-08-20,12.92
2015-08-23,12.147
2015-08-24,11.723
2015-08-25,12.147
2015-08-26,12.912
2015-08-27,13.209
2015-08-30,13.592
2015-08-31,13.532
2015-09-01,13.379
2015-09-02,12.963
2015-09-03,13.014
2015-09-06,12.751
2015-09-07,12.912
2015-09-08,12.971
2015-09-09,13.167
2015-09-10,13.243
2015-09-13,13.073
2015-09-14,13.056
2015-09-15,12.827
2015-09-16,12.912
2015-09-17,12.912
2015-09-20,12.929
2015-09-21,12.997
2015-09-22,13.124
2015-09-29,13.039
2015-09-30,12.912
2015-10-01,13.039
2015-10-04,12.997
2015-10-05,12.997
2015-10-06,12.912
2015-10-07,12.92
2015-10-08,12.912
2015-10-11,13.073
2015-10-12,13.294
2015-10-13,13.175
2015-10-14,13.422
2015-10-15,13.439
2015-10-18,13.668
2015-10-19,13.727
2015-10-20,13.685
2015-10-21,13.677
2015-10-22,13.388
2015-10-25,13.439
2015-10-26,13.541
2015-10-27,13.515
2015-10-28,13.592
2015-10-29,13.804
2015-11-01,13.761
2015-11-02,13.727
2015-11-03,13.761
2015-11-04,13.643
2015-11-05,13.677
2015-11-08,13.337
2015-11-09,13.167
2015-11-10,12.954
2015-11-11,13.294
2015-11-12,13.337
2015-11-15,13.345
2015-11-16,13.456
2015-11-17,13.345
2015-11-18,13.422
2015-11-19,13.422
2015-11-22,13.422
2015-11-23,13.277
2015-11-24,13.209
2015-11-25,13.201
2015-11-26,13.252
2015-11-29,13.243
2015-11-30,12.997
2015-12-01,12.997
2015-12-02,13.082
2015-12-03,13.039
2015-12-06,13.014
2015-12-07,12.912
2015-12-08,12.802
2015-12-09,12.147
2015-12-10,12.232
2015-12-13,11.893
2015-12-14,11.893
2015-12-15,11.893
2015-12-16,11.978
2015-12-17,12.275
2015-12-21,11.961
2015-12-22,12.147
2015-12-23,12.147
2015-12-24,12.36
2015-12-27,12.317
2015-12-28,12.326
2015-12-29,12.198
2015-12-30,12.402
2015-12-31,12.53
2016-01-03,12.487
2016-01-04,12.156
2016-01-05,12.105
2016-01-06,12.147
2016-01-07,11.808
2016-01-10,11.765
2016-01-11,11.714
2016-01-12,11.51
2016-01-13,11.4
2016-01-14,10.78
2016-01-17,9.811
2016-01-18,9.692
2016-01-19,10.525
2016-01-20,10.151
2016-01-21,10.194
2016-01-24,10.873
2016-01-25,10.669
2016-01-26,10.576
2016-01-27,10.618
2016-01-28,10.831
2016-01-31,11.655
2016-02-01,11.646
2016-02-02,11.765
2016-02-03,11.638
2016-02-04,11.825
2016-02-07,11.952
2016-02-08,12.105
2016-02-10,11.978
2016-02-11,11.774
2016-02-14,12.012
2016-02-15,12.445
2016-02-16,13.337
2016-02-17,13.32
2016-02-18,13.889
2016-02-21,13.558
2016-02-22,13.761
2016-02-23,13.974
2016-02-24,13.736
2016-02-25,13.829
2016-02-28,13.889
2016-02-29,13.931
2016-03-01,14.101
2016-03-02,14.101
2016-03-03,13.778
2016-03-08,13.229
2016-03-09,13.092
2016-03-10,12.982
2016-03-13,12.945
2016-03-14,13.073
2016-03-15,13.128
2016-03-16,13.119
2016-03-17,13.037
2016-03-20,13.119
2016-03-21,13.202
2016-03-22,14.303
2016-03-23,14.294
2016-03-24,14.404
2016-03-27,14.459
2016-03-28,14.404
2016-03-29,14.312
2016-03-30,14.45
2016-03-31,14.266
2016-04-03,14.22
2016-04-04,14.073
2016-04-05,13.697
2016-04-07,13.945
2016-04-10,14.22
2016-04-11,14.339
2016-04-12,14.358
2016-04-13,14.45
2016-04-14,14.468
2016-04-17,14.431
2016-04-18,14.239
2016-04-19,14.321
2016-04-20,14.633
2016-04-21,14.679
2016-04-24,14.633
2016-04-25,14.404
2016-04-26,14.257
2016-04-27,14.367
2016-04-28,14.44
2016-05-01,14.486
2016-05-02,14.404
2016-05-03,14.174
2016-05-04,14.312
2016-05-05,14.174
2016-05-08,14.128
2016-05-09,14.128
2016-05-10,14.128
2016-05-11,14.303
2016-05-12,14.321
2016-05-15,14.45
2016-05-16,14.312
2016-05-17,14.312
2016-05-18,14.266
2016-05-19,14.128
2016-05-22,13.945
2016-05-23,14.046
2016-05-24,13.908
2016-05-26,14.128
2016-05-29,14.018
2016-05-30,13.899
2016-05-31,13.899
2016-06-01,13.945
2016-06-02,13.899
2016-06-05,13.752
2016-06-06,13.899
2016-06-07,13.982
2016-06-08,13.945
2016-06-09,13.899
2016-06-12,13.807
2016-06-13,13.945
2016-06-14,13.853
2016-06-15,13.853
2016-06-16,13.936
2016-06-19,13.908
2016-06-20,13.899
2016-06-21,13.954
2016-06-22,13.89
2016-06-23,13.89
2016-06-26,13.716
2016-06-27,13.761
2016-06-28,13.706
2016-06-29,13.835
2016-06-30,13.862
2016-07-03,13.917
2016-07-04,14.211
2016-07-05,14.183
2016-07-11,14.22
2016-07-12,14.128
2016-07-13,14.128
2016-07-14,14.11
2016-07-17,14.128
2016-07-18,14.211
2016-07-19,14.22
2016-07-20,14.22
2016-07-21,14.165
2016-07-24,14.22
2016-07-25,14.128
2016-07-26,14.046
2016-07-27,14.128
2016-07-28,14.083
2016-07-31,14.138
2016-08-01,14.156
2016-08-02,14.018
2016-08-03,14.009
2016-08-04,14.009
2016-08-07,14.037
2016-08-08,14.101
2016-08-09,14.101
2016-08-10,14.083
2016-08-11,14.046
2016-08-14,14.128
2016-08-15,14.128
2016-08-16,14.156
2016-08-17,14.083
2016-08-18,14.174
2016-08-21,14.11
2016-08-22,14.193
2016-08-23,14.128
2016-08-24,14.128
2016-08-25,14.11
2016-08-28,14.055
2016-08-29,14.083
2016-08-30,14.064
2016-08-31,14.055
2016-09-01,14.037
2016-09-04,14.037
2016-09-05,14.009
2016-09-06,13.872
2016-09-07,13.789
2016-09-08,13.78
2016-09-18,13.817
2016-09-19,13.679
2016-09-20,13.734
2016-09-21,13.761
2016-09-22,13.853
2016-09-25,13.835
2016-09-26,13.761
2016-09-27,13.743
2016-09-28,13.679
2016-09-29,13.624
2016-10-02,13.615
2016-10-03,13.495
2016-10-04,13.532
2016-10-05,13.651
2016-10-06,13.578
2016-10-09,13.615
2016-10-10,13.67
2016-10-11,13.67
2016-10-12,13.56
2016-10-13,13.532
2016-10-16,13.532
2016-10-17,13.578
2016-10-18,13.761
2016-10-19,13.587
2016-10-20,13.936
2016-10-23,13.853
2016-10-24,13.853
2016-10-25,13.853
2016-10-26,13.89
2016-10-27,13.606
2016-10-30,13.394
2016-10-31,13.257
2016-11-01,13.083
2016-11-02,13
2016-11-03,12.872
2016-11-06,13.211
2016-11-07,13.028
2016-11-08,13.092
2016-11-09,12.936
2016-11-10,12.982
2016-11-13,12.936
2016-11-14,12.844
2016-11-15,12.844
2016-11-16,12.89
2016-11-17,12.982
2016-11-20,13.028
2016-11-21,12.954
2016-11-22,12.853
2016-11-23,12.844
2016-11-24,12.752
2016-11-27,12.752
2016-11-28,12.661
2016-11-29,12.697
2016-11-30,12.734
2016-12-01,12.982
2016-12-04,13.073
2016-12-05,12.954
2016-12-06,12.982
2016-12-07,12.936
2016-12-08,12.936
2016-12-11,13.128
2016-12-12,13.202
2016-12-13,13.165
2016-12-14,13.037
2016-12-15,13.073
2016-12-19,13.156
2016-12-20,13.303
2016-12-21,13.248
2016-12-22,13.257
2016-12-25,13.211
2016-12-26,13.22
2016-12-27,13.321
2016-12-28,13.321
2016-12-29,13.339
2017-01-02,13.303
2017-01-03,13.321
2017-01-04,13.624
2017-01-05,13.761
2017-01-08,13.936
2017-01-09,13.89
2017-01-10,14.128
2017-01-11,14.22
2017-01-12,14.193
2017-01-15,13.945
2017-01-16,14.119
2017-01-17,14.202
2017-01-18,14.404
2017-01-19,14.954
2017-01-22,14.862
2017-01-23,14.862
2017-01-24,14.945
2017-01-25,14.651
2017-01-26,14.771
2017-01-29,14.872
2017-01-30,14.936
2017-01-31,14.771
2017-02-01,14.798
2017-02-02,14.679
2017-02-05,14.633
2017-02-06,14.569
2017-02-07,14.495
2017-02-08,14.55
2017-02-09,14.56
2017-02-12,14.495
2017-02-13,14.22
2017-02-15,14.22
2017-02-16,14.45
2017-02-19,14.505
2017-02-20,14.55
2017-02-21,14.541
2017-02-22,14.725
2017-02-23,14.78
2017-02-26,14.642
2017-02-27,14.697
2017-02-28,14.697
2017-03-01,14.734
2017-03-02,14.55
2017-03-07,13.6
2017-03-08,13.55
2017-03-09,13.6
2017-03-12,13.57
2017-03-13,13.57
2017-03-14,13.53
2017-03-15,13.6
2017-03-16,13.5
2017-03-19,13.54
2017-03-20,13.64
2017-03-21,13.63
2017-03-22,13.66
2017-03-23,13.7
2017-03-26,13.61
2017-03-27,13.6
2017-03-28,13.59
2017-03-29,13.7
2017-03-30,13.6
2017-04-02,13.55
2017-04-03,13.48
2017-04-04,13.5
2017-04-06,13.47
2017-04-09,13.52
2017-04-10,13.53
2017-04-11,13.57
2017-04-12,13.57
2017-04-13,13.56
2017-04-16,13.58
2017-04-17,13.52
2017-04-18,13.59
2017-04-19,13.51
2017-04-20,13.49
2017-04-23,13.42
2017-04-24,13.38
2017-04-25,13.35
2017-04-26,13.2
2017-04-27,12.8
2017-04-30,12.42
2017-05-01,12.5
2017-05-02,12.52
2017-05-03,12.5
2017-05-04,12.49
2017-05-07,12.28
2017-05-08,12.18
2017-05-09,12
2017-05-10,11.83
2017-05-11,12.18
2017-05-14,12.15
2017-05-15,12.04
2017-05-16,12.1
2017-05-17,12.01
2017-05-18,12.01
2017-05-21,12.06
2017-05-22,12.28
2017-05-23,12.23
2017-05-24,12.11
2017-05-25,12.1
2017-05-28,12.03
2017-05-29,12.06
2017-05-30,12.02
2017-05-31,11.95
2017-06-01,12.08
2017-06-04,12.02
2017-06-05,10.82
2017-06-07,10.3
2017-06-08,10.95
2017-06-11,10.58
2017-06-12,10.68
2017-06-13,10.75
2017-06-14,11.3
2017-06-15,11.3
2017-06-18,11.22
2017-06-19,11.01
2017-06-20,10.63
2017-06-21,10.55
2017-06-22,10.9
2017-07-02,10.35
2017-07-03,10.54
2017-07-04,10.8
2017-07-05,10.51
2017-07-06,10.74
2017-07-09,10.8
2017-07-10,10.86
2017-07-11,11.02
2017-07-12,11.3
2017-07-13,11.2
2017-07-16,10.95
2017-07-17,11
2017-07-18,11
2017-07-19,11.05
2017-07-20,11.19
2017-07-23,11.05
2017-07-24,11.09
2017-07-25,11.17
2017-07-26,11.25
2017-07-27,11.1
2017-07-30,11.07
2017-07-31,10.9
2017-08-01,10.89
2017-08-02,10.97
2017-08-03,10.95
2017-08-06,10.9
2017-08-07,10.97
2017-08-08,10.9
2017-08-09,10.84
2017-08-10,10.82
2017-08-13,10.65
2017-08-14,10.69
2017-08-15,10.51
2017-08-16,10.55
2017-08-17,10.47
2017-08-20,10.55
2017-08-21,10.55
2017-08-22,10.41
2017-08-23,10.49
2017-08-24,10.49
2017-08-27,10.41
2017-08-28,10.379
2017-08-29,10.35
2017-08-30,10.3
2017-09-06,10.199
2017-09-07,10.2
2017-09-10,10.21
2017-09-11,10.21
2017-09-12,10.199
2017-09-13,10.1
2017-09-14,10.2
2017-09-17,10.02
2017-09-18,9.999
2017-09-19,10.1
2017-09-20,10.2
2017-09-21,10.145
2017-09-24,10.081
2017-09-25,10.11
2017-09-26,10.2
2017-09-27,10.1
2017-09-28,10.065
2017-10-01,10.095
2017-10-02,10.094
2017-10-03,10.119
2017-10-04,10
2017-10-05,10
2017-10-08,9.9
2017-10-09,9.95
2017-10-10,9.9
2017-10-11,9.91
2017-10-12,9.984
2017-10-15,10
2017-10-16,10.05
2017-10-17,9.96
2017-10-18,9.9
2017-10-19,9.88
2017-10-22,9.86
2017-10-23,9.799
2017-10-24,9.603
2017-10-25,9.323
2017-10-26,9.67
2017-10-29,9.751
2017-10-30,9.59
2017-10-31,9.3
2017-11-01,9.191
2017-11-02,9.2
2017-11-05,9.031
2017-11-06,8.75
2017-11-07,8.5
2017-11-08,8.48
2017-11-09,8.595
2017-11-12,8.5
2017-11-13,8.5
2017-11-14,8.599
2017-11-15,8.655
2017-11-16,8.695
2017-11-19,8.65
2017-11-20,8.5
2017-11-21,8.5
2017-11-22,8.6
2017-11-23,8.7
2017-11-26,8.799
2017-11-27,9.15
2017-11-28,8.932
2017-11-29,8.991
2017-11-30,9
2017-12-03,9.15
2017-12-04,9.388
2017-12-05,9.3
2017-12-06,9.08
2017-12-07,9.185
2017-12-10,9.24
2017-12-11,9.398
2017-12-12,9.43
2017-12-13,9.58
2017-12-14,9.57
2017-12-19,9.95
2017-12-20,9.821
2017-12-21,10.14
2017-12-24,10.2
2017-12-25,10.3
2017-12-26,10.25
2017-12-27,10.25
2017-12-28,10.25
2017-12-31,10.206
2018-01-02,10.2
2018-01-03,10.251
2018-01-04,10.33
2018-01-07,10.4
2018-01-08,10.499
2018-01-09,10.448
2018-01-10,10.49
2018-01-11,10.939
2018-01-14,10.999
2018-01-15,10.801
2018-01-16,10.91
2018-01-17,10.95
2018-01-18,10.92
2018-01-21,10.85
2018-01-22,10.91
2018-01-23,10.862
2018-01-24,11.12
2018-01-25,11.5
2018-01-28,11.8
2018-01-29,11.85
2018-01-30,11.62
2018-01-31,11.58
2018-02-01,11.58
2018-02-04,11.4
2018-02-05,11.25
2018-02-06,11.2
2018-02-07,11.47
2018-02-08,11.6
2018-02-11,11.52
2018-02-12,11.525
2018-02-14,11.6
2018-02-15,11.55
2018-02-18,11.531
2018-02-19,11.53
2018-02-20,11.54
2018-02-21,11.599
2018-02-22,11.6
2018-02-25,11.62
2018-02-26,11.54
2018-02-27,11.3
2018-02-28,11.21
2018-03-01,11.701
2018-03-05,11.7
2018-03-06,11.65
2018-03-07,11.35
2018-03-08,11.299
2018-03-11,11.33
2018-03-12,11.599
2018-03-13,11.65
2018-03-14,11.58
2018-03-15,11.575
2018-03-18,11.471
2018-03-19,11.559
2018-03-20,11.562
2018-03-21,11.585
2018-03-22,11.483
2018-03-25,11.602
2018-03-26,10.621
2018-03-27,10.7
2018-03-28,10.773
2018-03-29,10.997
2018-04-01,11.775
2018-04-02,11.415
2018-04-03,11.682
2018-04-04,11.799
2018-04-05,11.889
2018-04-08,11.997
2018-04-09,12.24
2018-04-10,12.23
2018-04-11,12.152
2018-04-12,12.07
2018-04-15,12.26
2018-04-16,12.24
2018-04-17,12.37
2018-04-18,12.3
2018-04-19,12.37
2018-04-22,12.75
2018-04-23,13.2
2018-04-24,14
2018-04-25,13.949
2018-04-26,13.8
2018-04-29,13.923
2018-04-30,14.062
2018-05-01,13.75
2018-05-02,13.88
2018-05-03,13.948
2018-05-06,13.979
2018-05-07,13.9
2018-05-08,13.9
2018-05-09,13.815
2018-05-10,13.6
2018-05-13,13.427
2018-05-14,13.65
2018-05-15,13.45
2018-05-16,13.49
2018-05-17,13.44
2018-05-20,13.5
2018-05-21,13.351
2018-05-22,13.499
2018-05-23,13.553
2018-05-24,13.789
2018-05-27,13.8
2018-05-28,13.794
2018-05-29,13.633
2018-05-30,13.59
2018-05-31,13.55
2018-06-03,13.8
2018-06-04,13.8
2018-06-05,13.86
2018-06-06,14.1
2018-06-07,14.395
2018-06-10,14.6
2018-06-11,14.34
2018-06-12,14.3
2018-06-13,14.2
2018-06-14,13.5
2018-06-20,13.72
2018-06-21,13.79
2018-06-24,14.2
2018-06-25,14.39
2018-06-26,14.35
2018-06-27,14.75
2018-06-28,14.699
2018-07-01,14.606
2018-07-02,14.648
2018-07-03,14.62
2018-07-04,14.7
2018-07-05,14.635
2018-07-08,14.738
2018-07-09,14.699
2018-07-10,14.6
2018-07-11,14.59
2018-07-12,14.589
2018-07-15,14.48
2018-07-16,14.559
2018-07-17,14.699
2018-07-18,14.6
2018-07-19,14.5
2018-07-22,14.5
2018-07-23,14.5
2018-07-24,14.648
2018-07-25,14.6
2018-07-26,14.649
2018-07-29,14.6
2018-07-30,14.652
2018-07-31,14.6
2018-08-01,14.55
2018-08-02,14.55
2018-08-05,14.5
2018-08-06,14.5
2018-08-07,14.46
2018-08-08,14.404
2018-08-09,14.45
2018-08-12,14.24
2018-08-13,14.23
2018-08-14,14.15
2018-08-15,14.15
2018-08-16,14.145
2018-08-26,13.905
2018-08-27,14.15
2018-08-28,14.128
2018-08-29,14.11
2018-08-30,14.1
2018-09-02,14.19
2018-09-03,14.25
2018-09-04,14.4
2018-09-05,14.4
2018-09-06,14.4
2018-09-09,14.3
2018-09-10,14.4
2018-09-11,14.445
2018-09-12,14.7
2018-09-13,14.79
2018-09-16,15.138
2018-09-17,15.2
2018-09-18,15.1
2018-09-19,14.95
2018-09-20,15.001
2018-09-23,15.001
2018-09-24,15.001
2018-09-25,15.7
2018-09-26,15.99
2018-09-27,16.2
2018-09-30,16.59
2018-10-01,16.7
2018-10-02,16.501
2018-10-03,16.399
2018-10-04,16.699
2018-10-07,16.499
2018-10-08,16.703
2018-10-09,16.755
2018-10-10,16.989
2018-10-11,16.845
2018-10-14,16.8
2018-10-15,16.8
2018-10-16,17.12
2018-10-17,17.63
2018-10-18,17.79
2018-10-21,17.71
2018-10-22,17.725
2018-10-23,17.7
2018-10-24,17.325
2018-10-25,17.152
2018-10-28,17.211
2018-10-29,17.26
2018-10-30,17.4
2018-10-31,17.31
2018-11-01,17.399
2018-11-04,17.4
2018-11-05,17.8
2018-11-06,17.799
2018-11-07,17.653
2018-11-08,18.444
2018-11-11,18.904
2018-11-12,19.3
2018-11-13,19.31
2018-11-14,17.379
2018-11-15,16.402
2018-11-18,17.65
2018-11-19,16.9
2018-11-20,16.78
2018-11-21,16.711
2018-11-22,16.73
2018-11-25,16.62
2018-11-26,16.875
2018-11-27,16.692
2018-11-28,16.615
2018-11-29,16.603
2018-12-02,16.75
2018-12-03,16.97
2018-12-04,17.129
2018-12-05,17.2
2018-12-06,17.121
2018-12-09,17.139
2018-12-10,16.9
2018-12-11,16.701
2018-12-12,16.75
2018-12-13,16.7
2018-12-16,17.09
2018-12-17,16.73
2018-12-19,16.715
2018-12-20,16.5
2018-12-23,16.34
2018-12-24,16.4
2018-12-25,16.4
2018-12-26,16.3
2018-12-27,16.306
2018-12-30,16.57
2018-12-31,16.599
2019-01-02,16.5
2019-01-03,16.589
2019-01-06,16.59
2019-01-07,16.7
2019-01-08,16.508
2019-01-09,17.1
2019-01-10,17.48
2019-01-13,17.55
2019-01-14,17.311
2019-01-15,17.6
2019-01-16,17.778
2019-01-17,17.7
2019-01-20,17.65
2019-01-21,17.471
2019-01-22,17.25
2019-01-23,17.38
2019-01-24,17.869
2019-01-27,17.713
2019-01-28,17.77
2019-01-29,18.4
2019-01-30,18.4
2019-01-31,18.349
2019-02-03,18.198
2019-02-04,18.2
2019-02-05,18.195
2019-02-06,18.088
2019-02-07,18
2019-02-10,17.726
2019-02-11,17.95
2019-02-13,17.798
2019-02-14,17.799
2019-02-17,18.12
2019-02-18,18.57
2019-02-19,18.9
2019-02-20,18.95
2019-02-21,19.298
2019-02-24,18.999
2019-02-25,18.989
2019-02-26,18.7
2019-02-27,18.65
2019-02-28,18.8
2019-03-04,18.604
2019-03-05,18.611
2019-03-06,18.31
2019-03-07,18.25
2019-03-10,18.45
2019-03-11,18.8
2019-03-12,19.1
2019-03-13,18.85
2019-03-14,19.37
2019-03-17,18.901
2019-03-18,19.019
2019-03-19,19.4
2019-03-20,19.4
2019-03-21,19.5
2019-03-24,19.36
2019-03-25,19.2
2019-03-26,19
2019-03-27,19.8
2019-03-28,19.8
2019-03-31,19.999
2019-04-01,20
2019-04-02,19.901
2019-04-03,19.81
2019-04-04,20.15
2019-04-07,20.054
2019-04-08,20.099
2019-04-09,20.05
2019-04-10,20.099
2019-04-11,20.1
2019-04-14,20.154
2019-04-15,20.099
2019-04-16,20.1
2019-04-17,20.1
2019-04-18,20.1
2019-04-21,20.15
2019-04-22,20.115
2019-04-23,20
2019-04-24,20.19
2019-04-25,20.099
2019-04-28,20.09
2019-04-29,20
2019-04-30,20.1
2019-05-01,20.1
2019-05-02,20.789
2019-05-05,21.7
2019-05-06,20.86
2019-05-07,21
2019-05-08,20.7
2019-05-09,20.799
2019-05-12,20.9
2019-05-13,21
2019-05-14,21.65
2019-05-15,21.6
2019-05-16,21.598
2019-05-19,21.299
2019-05-20,21.289
2019-05-21,21.198
2019-05-22,21.199
2019-05-23,20.748
2019-05-26,20.3
2019-05-27,20.5
2019-05-28,20.685
2019-05-29,20.1
2019-05-30,20.6
2019-06-02,20.325
2019-06-03,20.6
2019-06-09,21.3
2019-06-10,21.6
2019-06-11,21.6
2019-06-12,22
2019-06-13,21.58
2019-06-16,21.4
2019-06-17,21.2
2019-06-18,21.498
2019-06-19,21.48
2019-06-20,21.89
2019-06-23,21.4
2019-06-24,21.69
2019-06-25,21.65
2019-06-26,21.65
2019-06-27,21.46
2019-06-30,21.42
2019-07-01,21.68
2019-07-02,21.68
2019-07-03,21.69
2019-07-04,21.68
2019-07-07,21.68
2019-07-08,21.49
2019-07-09,21.36
2019-07-10,21.34
2019-07-11,21.57
2019-07-14,21.42
2019-07-15,21.41
2019-07-16,21.11
2019-07-17,21.11
2019-07-18,21
2019-07-21,21.02
2019-07-22,21.08
2019-07-23,21.2
2019-07-24,21.41
2019-07-25,21.5
2019-07-28,21.3
2019-07-29,21.32
2019-07-30,21.22
2019-07-31,21.15
2019-08-01,21.01
2019-08-04,21.02
2019-08-05,21.14
2019-08-06,21
2019-08-07,21.47
2019-08-08,21.1
2019-08-14,21.1
2019-08-15,21.4
2019-08-18,21.34
2019-08-19,21.16
2019-08-20,21.04
2019-08-21,21.01
2019-08-22,21.01
2019-08-25,21.2
2019-08-26,21.14
2019-08-27,21.6
2019-08-28,21.41
2019-08-29,21.6
2019-09-01,21.66
2019-09-02,21.62
2019-09-03,21.69
2019-09-04,21.7
2019-09-05,21.95
2019-09-08,22.14
2019-09-09,22.38
2019-09-10,22.55
2019-09-11,23
2019-09-12,23.11
2019-09-15,22.87
2019-09-16,23.19
2019-09-17,23.45
2019-09-18,23.45
2019-09-19,23.5
2019-09-22,23.4
2019-09-23,23.27
2019-09-24,23.4
2019-09-25,23.5
2019-09-26,23.54
2019-09-29,23.27
2019-09-30,23.53
2019-10-01,23.4
2019-10-02,23.1
2019-10-03,23.09
2019-10-06,23.07
2019-10-07,23
2019-10-08,23
2019-10-09,22.7
2019-10-10,23
2019-10-13,22.83
2019-10-14,22.99
2019-10-15,22.9
2019-10-16,22.94
2019-10-17,22.65
2019-10-20,22.61
2019-10-21,22.5
2019-10-22,22.07
2019-10-23,21.71
2019-10-24,21.97
2019-10-27,21.95
2019-10-28,22.01
2019-10-29,22.22
2019-10-30,22.29
2019-10-31,22.1
2019-11-03,22.39
2019-11-04,22.22
2019-11-05,22.17
2019-11-06,22.35
2019-11-07,22.38
2019-11-10,22.22
2019-11-11,22.39
2019-11-12,22.3
2019-11-13,22.56
2019-11-14,22.99
2019-11-17,22.97
2019-11-18,23.11
2019-11-19,23.19
2019-11-20,23.25
2019-11-21,23.26
2019-11-24,23.31
2019-11-25,23.3
2019-11-26,22.25
2019-11-27,22.5
2019-11-28,22.44
2019-12-01,22.44
2019-12-02,22.65
2019-12-03,22.7
2019-12-04,22.96
2019-12-05,22.9
2019-12-08,22.95
2019-12-09,22.65
2019-12-10,22.61
2019-12-11,22.62
2019-12-12,22.61
2019-12-15,22.71
2019-12-16,22.56
2019-12-17,22.7
2019-12-22,23.14
2019-12-23,23
2019-12-24,22.71
2019-12-25,22.8
2019-12-26,22.7
2019-12-29,22.78
2019-12-30,22.82
2019-12-31,22.9
2020-01-02,23
2020-01-05,22.66
2020-01-06,22.6
2020-01-07,22.55
2020-01-08,22.3
2020-01-09,22.5
2020-01-12,22.55
2020-01-13,22.8
2020-01-14,22.99
2020-01-15,23.02
2020-01-16,23.02
2020-01-19,23
2020-01-20,23
2020-01-21,22.85
2020-01-22,22.69
2020-01-23,22.7
2020-01-26,22.61
2020-01-27,22.54
2020-01-28,22.37
2020-01-29,22.3
2020-01-30,22.02
2020-02-02,21.1
2020-02-03,20.77
2020-02-04,20.87
2020-02-05,21.27
2020-02-06,21.1
2020-02-09,21.18
2020-02-10,21.15
2020-02-12,20.65
2020-02-13,20.01
2020-02-16,20.02
2020-02-17,20.06
2020-02-18,20.07
2020-02-19,20.09
2020-02-20,20.15
2020-02-23,19.98
2020-02-24,19.77
2020-02-25,19.74
2020-02-26,19.3
2020-02-27,19.3
2020-03-02,18.8
2020-03-03,18.72
2020-03-04,17.74
2020-03-05,16.91
2020-03-08,17
2020-03-09,15.3
2020-03-10,16.83
2020-03-11,17.12
2020-03-12,16.85
2020-03-15,16.9
2020-03-16,17.24
2020-03-17,17.2
2020-03-18,17.21
2020-03-19,17.17
2020-03-22,17.02
2020-03-23,16.72
2020-03-24,16.8
2020-03-25,17.1
2020-03-26,17
2020-03-29,16.98
2020-03-30,16.7
2020-03-31,16.37
2020-04-01,16.2
2020-04-02,16.15
2020-04-05,16.36
2020-04-06,16.6
2020-04-07,17.3
2020-04-08,17.4
2020-04-09,17.31
2020-04-12,17.31
2020-04-13,17.25
2020-04-14,17.45
