Date,Price
9/17/2017,0.7
9/18/2017,0.71
9/19/2017,0.71
9/20/2017,0.72
9/24/2017,0.71
9/25/2017,0.69
9/26/2017,0.69
9/27/2017,0.69
9/28/2017,0.69
10/1/2017,0.69
10/2/2017,0.7
10/3/2017,0.7
10/4/2017,0.7
10/5/2017,0.7
10/8/2017,0.71
10/9/2017,0.72
10/10/2017,0.73
10/11/2017,0.72
10/12/2017,0.73
10/15/2017,0.73
10/16/2017,0.72
10/17/2017,0.72
10/18/2017,0.72
10/19/2017,0.72
10/22/2017,0.72
10/23/2017,0.72
10/24/2017,0.72
10/25/2017,0.72
10/26/2017,0.72
10/29/2017,0.72
10/30/2017,0.72
10/31/2017,0.71
11/1/2017,0.71
11/2/2017,0.71
11/5/2017,0.71
11/6/2017,0.71
11/7/2017,0.71
11/8/2017,0.7
11/9/2017,0.7
11/12/2017,0.69
11/13/2017,0.7
11/14/2017,0.69
11/15/2017,0.69
11/16/2017,0.69
11/19/2017,0.68
11/20/2017,0.69
11/21/2017,0.7
11/22/2017,0.69
11/23/2017,0.69
11/26/2017,0.7
11/27/2017,0.68
11/28/2017,0.68
11/29/2017,0.68
12/4/2017,0.7
12/5/2017,0.68
12/6/2017,0.68
12/7/2017,0.68
12/10/2017,0.69
12/11/2017,0.7
12/12/2017,0.7
12/13/2017,0.73
12/14/2017,0.72
12/17/2017,0.72
12/18/2017,0.72
12/19/2017,0.72
12/20/2017,0.71
12/21/2017,0.7
12/24/2017,0.7
12/25/2017,0.72
12/26/2017,0.71
12/27/2017,0.71
12/28/2017,0.71
1/2/2018,0.72
1/3/2018,0.73
1/4/2018,0.77
1/7/2018,0.8
1/8/2018,0.79
1/9/2018,0.81
1/10/2018,0.8
1/11/2018,0.82
1/14/2018,0.83
1/15/2018,0.82
1/16/2018,0.84
1/17/2018,0.83
1/18/2018,0.83
1/21/2018,0.82
1/22/2018,0.81
1/23/2018,0.81
1/24/2018,0.82
1/25/2018,0.78
1/28/2018,0.79
1/29/2018,0.78
1/30/2018,0.78
1/31/2018,0.77
2/1/2018,0.77
2/4/2018,0.78
2/5/2018,0.77
2/6/2018,0.78
2/7/2018,0.78
2/8/2018,0.77
2/11/2018,0.78
2/12/2018,0.81
2/13/2018,0.8
2/14/2018,0.8
2/18/2018,0.79
2/19/2018,0.79
2/20/2018,0.78
2/21/2018,0.78
2/22/2018,0.78
2/25/2018,0.79
2/26/2018,0.81
2/27/2018,0.81
2/28/2018,0.82
3/1/2018,0.84
3/4/2018,0.83
3/5/2018,0.84
3/6/2018,0.83
3/7/2018,0.82
3/8/2018,0.82
3/11/2018,0.81
3/12/2018,0.81
3/13/2018,0.83
3/14/2018,0.84
3/15/2018,0.83
3/18/2018,0.84
3/19/2018,0.82
3/20/2018,0.8
3/21/2018,0.79
3/22/2018,0.78
3/25/2018,0.78
3/26/2018,0.71
3/27/2018,0.69
3/28/2018,0.69
3/29/2018,0.68
4/1/2018,0.69
4/2/2018,0.68
4/3/2018,0.68
4/4/2018,0.68
4/5/2018,0.69
4/8/2018,0.68
4/9/2018,0.67
4/10/2018,0.66
4/11/2018,0.67
4/12/2018,0.65
4/15/2018,0.67
4/16/2018,0.67
4/17/2018,0.67
4/18/2018,0.68
4/19/2018,0.66
4/22/2018,0.67
4/23/2018,0.66
4/24/2018,0.66
4/25/2018,0.64
4/26/2018,0.65
4/29/2018,0.66
4/30/2018,0.66
5/1/2018,0.67
5/2/2018,0.67
5/3/2018,0.67
5/6/2018,0.66
5/7/2018,0.66
5/8/2018,0.66
5/9/2018,0.65
5/13/2018,0.64
5/14/2018,0.65
5/15/2018,0.65
5/16/2018,0.64
5/17/2018,0.64
5/20/2018,0.65
5/21/2018,0.66
5/22/2018,0.65
5/23/2018,0.66
5/24/2018,0.66
5/27/2018,0.66
5/28/2018,0.66
5/29/2018,0.65
5/30/2018,0.65
5/31/2018,0.65
6/3/2018,0.64
6/4/2018,0.65
6/5/2018,0.64
6/6/2018,0.65
6/7/2018,0.66
6/10/2018,0.66
6/11/2018,0.66
6/12/2018,0.66
6/13/2018,0.66
6/14/2018,0.67
6/18/2018,0.65
6/19/2018,0.65
6/20/2018,0.65
6/21/2018,0.65
6/24/2018,0.65
6/25/2018,0.64
6/26/2018,0.64
6/27/2018,0.63
6/28/2018,0.64
7/1/2018,0.64
7/2/2018,0.63
7/3/2018,0.63
7/4/2018,0.65
7/5/2018,0.65
7/8/2018,0.65
7/9/2018,0.65
7/10/2018,0.66
7/11/2018,0.65
7/12/2018,0.66
7/15/2018,0.66
7/16/2018,0.66
7/17/2018,0.66
7/18/2018,0.66
7/19/2018,0.66
7/22/2018,0.66
7/23/2018,0.65
7/24/2018,0.65
7/25/2018,0.66
7/26/2018,0.66
7/29/2018,0.66
7/30/2018,0.66
7/31/2018,0.67
8/1/2018,0.66
8/2/2018,0.67
8/5/2018,0.65
8/6/2018,0.65
8/7/2018,0.64
8/8/2018,0.64
8/9/2018,0.64
8/12/2018,0.63
8/13/2018,0.63
8/14/2018,0.63
8/15/2018,0.63
8/16/2018,0.62
8/19/2018,0.6
8/26/2018,0.61
8/27/2018,0.61
8/28/2018,0.6
8/29/2018,0.6
8/30/2018,0.62
9/2/2018,0.618
9/3/2018,0.617
9/4/2018,0.61
9/5/2018,0.615
9/6/2018,0.611
9/9/2018,0.618
9/10/2018,0.613
9/11/2018,0.606
9/12/2018,0.607
9/16/2018,0.61
9/17/2018,0.602
9/18/2018,0.605
9/19/2018,0.605
9/20/2018,0.61
9/23/2018,0.6
9/24/2018,0.612
9/25/2018,0.605
9/26/2018,0.609
9/27/2018,0.6
9/30/2018,0.61
10/1/2018,0.613
10/2/2018,0.606
10/3/2018,0.618
10/4/2018,0.607
10/7/2018,0.617
10/8/2018,0.61
10/9/2018,0.611
10/10/2018,0.615
10/11/2018,0.615
10/14/2018,0.61
10/15/2018,0.619
10/16/2018,0.615
10/17/2018,0.62
10/18/2018,0.62
10/21/2018,0.61
10/22/2018,0.61
10/23/2018,0.605
10/24/2018,0.609
10/25/2018,0.607
10/28/2018,0.585
10/29/2018,0.565
10/30/2018,0.546
10/31/2018,0.557
11/1/2018,0.584
11/4/2018,0.57
11/5/2018,0.569
11/6/2018,0.58
11/7/2018,0.589
11/8/2018,0.59
11/11/2018,0.58
11/12/2018,0.574
11/13/2018,0.57
11/14/2018,0.562
11/15/2018,0.579
11/19/2018,0.57
11/20/2018,0.543
11/21/2018,0.545
11/22/2018,0.549
11/25/2018,0.531
11/26/2018,0.534
11/27/2018,0.534
11/28/2018,0.514
11/29/2018,0.511
12/4/2018,0.501
12/5/2018,0.512
12/6/2018,0.51
12/9/2018,0.503
12/10/2018,0.488
12/11/2018,0.474
12/12/2018,0.49
12/13/2018,0.499
12/16/2018,0.481
12/17/2018,0.484
12/18/2018,0.48
12/19/2018,0.509
12/20/2018,0.51
12/23/2018,0.505
12/24/2018,0.493
12/25/2018,0.49
12/26/2018,0.495
12/27/2018,0.493
12/30/2018,0.49
12/31/2018,0.495
1/3/2019,0.5
1/6/2019,0.49
1/7/2019,0.49
1/8/2019,0.485
1/9/2019,0.48
1/10/2019,0.479
1/13/2019,0.476
1/14/2019,0.473
1/15/2019,0.472
1/16/2019,0.472
1/17/2019,0.471
1/20/2019,0.465
1/21/2019,0.47
1/22/2019,0.471
1/23/2019,0.456
1/24/2019,0.459
1/27/2019,0.46
1/28/2019,0.46
1/29/2019,0.455
1/30/2019,0.461
1/31/2019,0.465
2/3/2019,0.466
2/4/2019,0.469
2/5/2019,0.466
2/6/2019,0.469
2/7/2019,0.465
2/10/2019,0.465
2/11/2019,0.46
2/12/2019,0.45
2/13/2019,0.455
2/17/2019,0.46
2/18/2019,0.463
2/19/2019,0.453
2/20/2019,0.458
2/21/2019,0.459
2/24/2019,0.451
2/25/2019,0.45
2/26/2019,0.45
2/27/2019,0.456
2/28/2019,0.463
3/3/2019,0.458
3/4/2019,0.46
3/5/2019,0.463
3/6/2019,0.465
3/7/2019,0.464
3/10/2019,0.464
3/11/2019,0.454
3/12/2019,0.458
3/13/2019,0.459
3/14/2019,0.451
3/17/2019,0.456
3/18/2019,0.456
3/19/2019,0.437
3/20/2019,0.435
3/21/2019,0.443
3/24/2019,0.437
3/25/2019,0.427
3/26/2019,0.424
3/27/2019,0.427
3/28/2019,0.426
3/31/2019,0.42
4/1/2019,0.417
4/2/2019,0.424
4/3/2019,0.43
4/4/2019,0.432
4/7/2019,0.437
4/9/2019,0.442
4/10/2019,0.443
4/11/2019,0.447
4/14/2019,0.442
4/15/2019,0.45
4/16/2019,0.45
4/17/2019,0.485
4/18/2019,0.483
4/21/2019,0.496
4/22/2019,0.497
4/23/2019,0.487
4/24/2019,0.475
4/25/2019,0.476
4/28/2019,0.486
4/29/2019,0.474
4/30/2019,0.477
5/1/2019,0.47
5/2/2019,0.47
5/5/2019,0.449
5/6/2019,0.441
5/7/2019,0.438
5/8/2019,0.437
5/9/2019,0.44
5/12/2019,0.406
5/13/2019,0.4
5/14/2019,0.43
5/15/2019,0.421
5/16/2019,0.416
5/19/2019,0.41
5/20/2019,0.403
5/21/2019,0.405
5/22/2019,0.416
5/23/2019,0.417
5/26/2019,0.417
5/27/2019,0.417
5/28/2019,0.415
5/29/2019,0.429
5/30/2019,0.43
6/9/2019,0.43
6/10/2019,0.434
6/11/2019,0.437
6/12/2019,0.44
6/13/2019,0.418
6/16/2019,0.42
6/17/2019,0.422
6/18/2019,0.419
6/19/2019,0.425
6/20/2019,0.433
6/23/2019,0.417
6/24/2019,0.42
6/25/2019,0.42
6/26/2019,0.426
6/27/2019,0.43
6/30/2019,0.432
7/1/2019,0.428
7/2/2019,0.436
7/3/2019,0.431
7/4/2019,0.434
7/7/2019,0.437
7/8/2019,0.44
7/9/2019,0.44
7/10/2019,0.438
7/11/2019,0.427
7/14/2019,0.437
7/15/2019,0.435
7/16/2019,0.44
7/17/2019,0.446
7/18/2019,0.448
7/21/2019,0.445
7/22/2019,0.449
7/23/2019,0.45
7/24/2019,0.455
7/25/2019,0.466
7/28/2019,0.465
7/29/2019,0.477
7/30/2019,0.479
7/31/2019,0.478
8/1/2019,0.47
8/4/2019,0.469
8/5/2019,0.458
8/6/2019,0.46
8/7/2019,0.46
8/8/2019,0.449
8/14/2019,0.444
8/15/2019,0.445
8/18/2019,0.455
8/19/2019,0.444
8/20/2019,0.444
8/21/2019,0.441
8/22/2019,0.444
8/25/2019,0.44
8/26/2019,0.44
8/27/2019,0.443
8/28/2019,0.454
8/29/2019,0.443
9/1/2019,0.436
9/2/2019,0.44
9/3/2019,0.44
9/4/2019,0.458
9/5/2019,0.451
9/8/2019,0.45
9/9/2019,0.45
9/10/2019,0.455
9/11/2019,0.455
9/12/2019,0.453
9/15/2019,0.45
9/16/2019,0.46
9/17/2019,0.46
9/18/2019,0.45
9/19/2019,0.441
9/22/2019,0.45
9/23/2019,0.445
9/24/2019,0.455
9/25/2019,0.448
9/26/2019,0.445
9/29/2019,0.443
9/30/2019,0.453
10/1/2019,0.451
10/2/2019,0.445
10/3/2019,0.45
10/6/2019,0.446
10/7/2019,0.45
10/8/2019,0.458
10/9/2019,0.446
10/10/2019,0.446
10/13/2019,0.446
10/14/2019,0.45
10/15/2019,0.468
10/16/2019,0.456
10/17/2019,0.455
10/20/2019,0.459
10/21/2019,0.455
10/22/2019,0.446
10/23/2019,0.452
10/24/2019,0.45
10/27/2019,0.46
10/28/2019,0.46
10/29/2019,0.454
10/30/2019,0.456
10/31/2019,0.458
11/3/2019,0.456
11/4/2019,0.457
11/5/2019,0.448
11/6/2019,0.446
11/7/2019,0.447
11/10/2019,0.445
11/11/2019,0.441
11/12/2019,0.45
11/13/2019,0.446
11/14/2019,0.444
11/17/2019,0.44
11/18/2019,0.445
11/19/2019,0.449
11/20/2019,0.44
11/21/2019,0.439
11/24/2019,0.427
11/25/2019,0.432
11/26/2019,0.422
11/27/2019,0.42
11/28/2019,0.42
12/4/2019,0.417
12/5/2019,0.422
12/8/2019,0.424
12/9/2019,0.43
12/10/2019,0.43
12/11/2019,0.43
12/12/2019,0.43
12/15/2019,0.432
12/16/2019,0.426
12/17/2019,0.421
12/18/2019,0.429
12/19/2019,0.429
12/22/2019,0.43
12/23/2019,0.43
12/24/2019,0.429
12/25/2019,0.427
12/26/2019,0.43
12/29/2019,0.43
12/30/2019,0.43
12/31/2019,0.435
1/2/2020,0.437
1/5/2020,0.432
1/6/2020,0.431
1/7/2020,0.433
1/8/2020,0.43
1/9/2020,0.43
1/12/2020,0.43
1/13/2020,0.445
1/14/2020,0.442
1/15/2020,0.455
1/16/2020,0.453
1/19/2020,0.458
1/20/2020,0.466
1/21/2020,0.465
1/22/2020,0.466
1/23/2020,0.455
1/26/2020,0.464
1/27/2020,0.45
1/28/2020,0.464
1/29/2020,0.465
1/30/2020,0.464
2/2/2020,0.445
2/4/2020,0.442
2/5/2020,0.456
2/6/2020,0.439
2/9/2020,0.432
2/10/2020,0.43
2/11/2020,0.435
2/12/2020,0.435
2/13/2020,0.43
2/16/2020,0.45
2/17/2020,0.451
2/18/2020,0.45
2/19/2020,0.451
2/20/2020,0.452
2/23/2020,0.451
2/24/2020,0.444
2/25/2020,0.44
2/26/2020,0.435
2/27/2020,0.435
3/1/2020,0.418
3/2/2020,0.43
3/3/2020,0.428
3/4/2020,0.415
3/5/2020,0.429
3/8/2020,0.43
3/9/2020,0.387
3/10/2020,0.402
3/11/2020,0.4
3/12/2020,0.372
3/15/2020,0.399
3/16/2020,0.38
3/17/2020,0.351
3/18/2020,0.37
3/19/2020,0.363
3/22/2020,0.393
3/23/2020,0.377
3/24/2020,0.385
3/25/2020,0.4
3/26/2020,0.398
3/29/2020,0.413
3/30/2020,0.393
3/31/2020,0.374
4/1/2020,0.356
4/2/2020,0.359
4/5/2020,0.35
4/6/2020,0.333
4/7/2020,0.35
4/8/2020,0.342
4/9/2020,0.344
4/12/2020,0.35
4/13/2020,0.36
4/14/2020,0.353
4/15/2020,0.347
4/16/2020,0.35
4/19/2020,0.355
4/20/2020,0.35
4/21/2020,0.34
4/22/2020,0.34
4/23/2020,0.347
4/26/2020,0.357
4/27/2020,0.367
4/28/2020,0.37
4/29/2020,0.369
4/30/2020,0.37
5/3/2020,0.352
5/4/2020,0.356
5/5/2020,0.35
5/6/2020,0.346
5/7/2020,0.343
5/10/2020,0.353
5/11/2020,0.342
5/12/2020,0.343
5/13/2020,0.355
5/14/2020,0.35
5/17/2020,0.353
5/18/2020,0.348
5/19/2020,0.353
5/20/2020,0.347
5/21/2020,0.342
5/27/2020,0.344
5/28/2020,0.327
5/31/2020,0.334
6/1/2020,0.331
6/2/2020,0.33
6/3/2020,0.344
6/4/2020,0.349
6/7/2020,0.36
6/8/2020,0.356
6/9/2020,0.35
6/10/2020,0.355
6/11/2020,0.349
6/14/2020,0.353
6/15/2020,0.347
6/16/2020,0.349
6/17/2020,0.363
6/18/2020,0.355
6/21/2020,0.358
6/22/2020,0.358
6/23/2020,0.36
6/24/2020,0.36
6/25/2020,0.354
6/28/2020,0.358
6/29/2020,0.356
6/30/2020,0.352
7/1/2020,0.355
7/2/2020,0.35
7/5/2020,0.349
7/6/2020,0.358
7/7/2020,0.358
7/8/2020,0.352
7/9/2020,0.352
7/12/2020,0.357
7/13/2020,0.35
7/14/2020,0.35
7/15/2020,0.353
7/16/2020,0.353
7/19/2020,0.353
7/20/2020,0.354
7/21/2020,0.364
7/22/2020,0.367
7/23/2020,0.365
7/26/2020,0.375
7/27/2020,0.376
7/28/2020,0.375
7/29/2020,0.379
8/3/2020,0.382
8/4/2020,0.382
8/5/2020,0.38
8/6/2020,0.379
8/9/2020,0.38
8/10/2020,0.385
8/11/2020,0.387
8/12/2020,0.385
8/13/2020,0.386
8/16/2020,0.387
8/17/2020,0.392
8/18/2020,0.393
8/19/2020,0.39
8/20/2020,0.393
8/24/2020,0.404
8/25/2020,0.396
8/26/2020,0.392
8/27/2020,0.399
8/30/2020,0.393
8/31/2020,0.395
9/1/2020,0.394
9/2/2020,0.399
9/3/2020,0.395
9/6/2020,0.39
9/7/2020,0.39
9/8/2020,0.394
9/9/2020,0.39
9/10/2020,0.393
9/13/2020,0.397
9/14/2020,0.394
9/15/2020,0.395
9/16/2020,0.394
9/17/2020,0.397
9/20/2020,0.391
9/21/2020,0.385
9/22/2020,0.385
9/23/2020,0.387
9/24/2020,0.39
9/27/2020,0.386
9/28/2020,0.385
9/29/2020,0.386
9/30/2020,0.381
10/1/2020,0.381
10/4/2020,0.383
10/5/2020,0.381
10/6/2020,0.38
10/7/2020,0.38
10/8/2020,0.386
10/11/2020,0.381
10/12/2020,0.382
10/13/2020,0.381
10/14/2020,0.385
10/15/2020,0.38
10/18/2020,0.383
10/19/2020,0.383
10/20/2020,0.381
10/21/2020,0.38
10/22/2020,0.384
10/25/2020,0.382
10/26/2020,0.385
10/27/2020,0.39
10/28/2020,0.385
11/1/2020,0.389
11/2/2020,0.388
11/3/2020,0.388
11/4/2020,0.38
11/5/2020,0.393
11/8/2020,0.387
11/9/2020,0.394
11/10/2020,0.4
11/11/2020,0.404
11/12/2020,0.404
11/15/2020,0.415
11/16/2020,0.429
11/17/2020,0.422
11/18/2020,0.426
11/19/2020,0.43
11/22/2020,0.423
11/23/2020,0.424
11/24/2020,0.429
11/25/2020,0.434
11/26/2020,0.433
11/29/2020,0.434
11/30/2020,0.434
12/6/2020,0.46
12/7/2020,0.47
12/8/2020,0.474
12/9/2020,0.479
12/10/2020,0.476
12/13/2020,0.475
12/14/2020,0.476
12/15/2020,0.476
12/16/2020,0.471
12/17/2020,0.475
12/20/2020,0.477
12/21/2020,0.46
12/22/2020,0.468
12/23/2020,0.469
12/24/2020,0.474
12/27/2020,0.474
12/28/2020,0.471
12/29/2020,0.471
12/30/2020,0.48
